chrom	position	window	dist_ratio	count
2L	23235000	23230000-23239999	0.987536698767378	40
2L	23245000	23240000-23249999	0.94475998641543	23
2L	23295000	23290000-23299999	0.977287697012467	24
2L	23305000	23300000-23309999	1.01201356928329	35
2L	23315000	23310000-23319999	0.926864401230931	44
2L	23325000	23320000-23329999	1.00800534776796	42
2L	23335000	23330000-23339999	0.958070470582738	32
2L	23395000	23390000-23399999	0.973941986433128	59
2R	465000	460000-469999	0.620515920999597	29
2R	475000	470000-479999	1.17682291666667	36
2R	725000	720000-729999	1.03743993010048	26
2R	875000	870000-879999	1.13710144044827	20
2R	1335000	1330000-1339999	1.74385513768349	29
2R	1345000	1340000-1349999	1.04261618330797	21
2R	2595000	2590000-2599999	1.21054980017848	28
2R	2725000	2720000-2729999	1.24479455308368	32
2R	3145000	3140000-3149999	1.10435554428454	21
2R	3165000	3160000-3169999	1.15786136174222	20
2R	3195000	3190000-3199999	0.715744333265264	33
2R	3295000	3290000-3299999	0.883485548511873	25
2R	3875000	3870000-3879999	0.74574732971866	23
2R	4155000	4150000-4159999	1.00798824413312	49
2R	4165000	4160000-4169999	1.26712540431406	29
2R	4175000	4170000-4179999	1.10909547198222	27
2R	4185000	4180000-4189999	1.00891966759003	20
2R	4195000	4190000-4199999	1.19075856345456	40
2R	4215000	4210000-4219999	1.26653332982447	22
2R	4255000	4250000-4259999	1.05811593937954	23
2R	4285000	4280000-4289999	0.851110767087236	21
2R	4295000	4290000-4299999	1.00135009818896	40
2R	4365000	4360000-4369999	0.972103477149531	23
2R	4505000	4500000-4509999	1.0213106184077	25
2R	4515000	4510000-4519999	0.908806512378903	23
2R	4525000	4520000-4529999	1.09470425583073	38
2R	4535000	4530000-4539999	1.00763012904161	32
2R	4545000	4540000-4549999	1.01827948237975	53
2R	4555000	4550000-4559999	0.898849572223607	38
2R	4565000	4560000-4569999	1.12011216971766	52
2R	4575000	4570000-4579999	0.969268004962678	33
2R	4585000	4580000-4589999	0.959510621888803	26
2R	4595000	4590000-4599999	0.897074164224331	24
2R	4605000	4600000-4609999	0.999504492600423	20
2R	4615000	4610000-4619999	1.15270400267682	24
2R	4635000	4630000-4639999	1.04705067622617	40
2R	4655000	4650000-4659999	1.0117719830669	23
2R	4675000	4670000-4679999	1.00479102668884	40
2R	4685000	4680000-4689999	0.930471162466381	21
2R	4705000	4700000-4709999	0.909604727125922	21
2R	4715000	4710000-4719999	1.00442814065579	28
2R	4725000	4720000-4729999	0.805710685339519	22
2R	4745000	4740000-4749999	1.18280542986425	24
2R	4755000	4750000-4759999	0.958943502383371	25
2R	4775000	4770000-4779999	1.02292809371733	37
2R	4785000	4780000-4789999	1.02610179585853	34
2R	4795000	4790000-4799999	1.06452534326182	64
2R	4805000	4800000-4809999	1.01431909212283	26
2R	4815000	4810000-4819999	0.980480480480481	23
2R	4825000	4820000-4829999	0.970406905055487	60
2R	4835000	4830000-4839999	1.00417375691718	59
2R	4845000	4840000-4849999	0.854388984509466	25
2R	4855000	4850000-4859999	0.972368737199803	58
2R	4865000	4860000-4869999	0.870021611608521	31
2R	4875000	4870000-4879999	1.03676897827705	91
2R	4885000	4880000-4889999	0.944592030360531	24
2R	4895000	4890000-4899999	0.938966401425321	63
2R	4905000	4900000-4909999	0.990959308005187	49
2R	4915000	4910000-4919999	0.953368778872134	36
2R	4935000	4930000-4939999	0.776901413721803	79
2R	4945000	4940000-4949999	0.973837964165152	42
2R	4955000	4950000-4959999	1.0767772905225	59
2R	4965000	4960000-4969999	0.903816749286612	67
2R	4975000	4970000-4979999	1.14715756312549	43
2R	4985000	4980000-4989999	0.898650230163065	23
2R	4995000	4990000-4999999	1.03822729657958	28
2R	5005000	5000000-5009999	1.05719421227644	51
2R	5015000	5010000-5019999	1.01316984559491	67
2R	5025000	5020000-5029999	1.04014700068815	41
2R	5035000	5030000-5039999	1.03912868555664	40
2R	5045000	5040000-5049999	1.02783327206764	61
2R	5065000	5060000-5069999	0.962167678061596	60
2R	5075000	5070000-5079999	0.956379638134706	68
2R	5085000	5080000-5089999	1.02511385505445	71
2R	5095000	5090000-5099999	0.987889847378899	61
2R	5105000	5100000-5109999	0.997941061400632	77
2R	5115000	5110000-5119999	0.944617207167185	65
2R	5125000	5120000-5129999	1.00788373065663	47
2R	5135000	5130000-5139999	0.933596191043	52
2R	5145000	5140000-5149999	0.973245290960749	40
2R	5155000	5150000-5159999	0.94653504539944	31
2R	5165000	5160000-5169999	0.928946182277112	29
2R	5175000	5170000-5179999	1.06557425595973	61
2R	5185000	5180000-5189999	0.94067352454552	36
2R	5195000	5190000-5199999	0.923515743930775	43
2R	5205000	5200000-5209999	1.04002420153276	52
2R	5215000	5210000-5219999	1.05582579804431	40
2R	5225000	5220000-5229999	0.98507774911094	38
2R	5235000	5230000-5239999	0.873554906233814	45
2R	5245000	5240000-5249999	0.97761594092955	38
2R	5255000	5250000-5259999	1.00437577330476	41
2R	5295000	5290000-5299999	0.995764599353006	40
2R	5305000	5300000-5309999	1.05506581239303	49
2R	5315000	5310000-5319999	1.03325478781158	44
2R	5325000	5320000-5329999	0.908175486847358	33
2R	5335000	5330000-5339999	0.959420527213036	65
2R	5345000	5340000-5349999	1.07251391241229	45
2R	5355000	5350000-5359999	1.05050161702293	49
2R	5365000	5360000-5369999	0.934438013089698	40
2R	5375000	5370000-5379999	1.35922366126099	41
2R	5405000	5400000-5409999	0.85329812994136	41
2R	5415000	5410000-5419999	0.996704468353204	25
2R	5425000	5420000-5429999	0.850217437798531	35
2R	5435000	5430000-5439999	0.945980730175223	45
2R	5445000	5440000-5449999	1.08862051210036	50
2R	5455000	5450000-5459999	1.03427468018344	54
2R	5465000	5460000-5469999	0.771083172147002	55
2R	5475000	5470000-5479999	0.953918729079588	66
2R	5485000	5480000-5489999	0.912635799275738	39
2R	5495000	5490000-5499999	0.974324218902368	40
2R	5505000	5500000-5509999	1.03110277023053	65
2R	5515000	5510000-5519999	0.962502064037708	52
2R	5525000	5520000-5529999	0.966844659208576	34
2R	5535000	5530000-5539999	1.08855125243111	67
2R	5545000	5540000-5549999	0.876261635299104	35
2R	5555000	5550000-5559999	0.947257267937479	24
2R	5585000	5580000-5589999	1.08098729670197	21
2R	5595000	5590000-5599999	1.01278491569979	27
2R	5605000	5600000-5609999	0.868222470653997	50
2R	5615000	5610000-5619999	1.13188932014524	24
2R	5625000	5620000-5629999	1.12943277489582	24
2R	5635000	5630000-5639999	1.07325998841922	21
2R	5645000	5640000-5649999	0.991770977059986	27
2R	5655000	5650000-5659999	0.980713251661712	27
2R	5665000	5660000-5669999	0.941880777349152	53
2R	5675000	5670000-5679999	0.947299391916061	60
2R	5685000	5680000-5689999	0.936556960681068	45
2R	5705000	5700000-5709999	0.956617141157	23
2R	5715000	5710000-5719999	0.918191167528695	45
2R	5725000	5720000-5729999	1.03921342704613	44
2R	5735000	5730000-5739999	0.939018536095747	76
2R	5745000	5740000-5749999	0.999579281329747	38
2R	5775000	5770000-5779999	1.00138612922097	38
2R	5785000	5780000-5789999	1.00290396914974	52
2R	5795000	5790000-5799999	1	30
2R	5805000	5800000-5809999	1.00137806100993	31
2R	5815000	5810000-5819999	1.00077428326126	38
2R	5825000	5820000-5829999	1	31
2R	5835000	5830000-5839999	0.998844444444445	36
2R	5845000	5840000-5849999	0.974338812961865	32
2R	5855000	5850000-5859999	1.00023712540772	38
2R	5865000	5860000-5869999	0.999271111111111	45
2R	5875000	5870000-5879999	1	34
2R	5885000	5880000-5889999	0.996595845185406	39
2R	5895000	5890000-5899999	1.00151745068285	33
2R	5915000	5910000-5919999	0.998218181818182	22
2R	5925000	5920000-5929999	0.999863812606146	25
2R	5945000	5940000-5949999	0.998815384615385	26
2R	6055000	6050000-6059999	0.998965480417545	30
2R	6065000	6060000-6069999	1	26
2R	6115000	6110000-6119999	1	23
2R	6125000	6120000-6129999	1	26
2R	6135000	6130000-6139999	1.00606876634274	25
2R	6145000	6140000-6149999	0.9988	26
2R	6155000	6150000-6159999	0.998464	25
2R	6165000	6160000-6169999	0.99904398184066	40
2R	6175000	6170000-6179999	0.99859298245614	57
2R	6185000	6180000-6189999	1.00020501182394	42
2R	6195000	6190000-6199999	0.996892222803719	31
2R	6205000	6200000-6209999	1	26
2R	6225000	6220000-6229999	1.00286967418546	33
2R	6235000	6230000-6239999	1	28
2R	6245000	6240000-6249999	0.997770773638968	35
2R	6255000	6250000-6259999	1.00165425971878	24
2R	6275000	6270000-6279999	0.986241419621714	20
2R	6285000	6280000-6289999	0.979247819888718	114
2R	6295000	6290000-6299999	1.01245001196295	59
2R	6325000	6320000-6329999	0.992221425065136	44
2R	6425000	6420000-6429999	1.01460821905699	21
2R	6435000	6430000-6439999	0.986034781553235	42
2R	6465000	6460000-6469999	1.00460333144455	43
2R	6485000	6480000-6489999	1.00061131386861	22
2R	6505000	6500000-6509999	0.999293128026296	34
2R	6515000	6510000-6519999	0.999468407507875	41
2R	6525000	6520000-6529999	1	72
2R	6535000	6530000-6539999	0.996569571271473	58
2R	6545000	6540000-6549999	1	38
2R	6555000	6550000-6559999	0.999079245283019	53
2R	6565000	6560000-6569999	1.00043583165216	49
2R	6575000	6570000-6579999	1.0044451526868	48
2R	6585000	6580000-6589999	1.00592572981475	26
2R	6595000	6590000-6599999	0.999785475243843	56
2R	6605000	6600000-6609999	1.00113975911037	39
2R	6625000	6620000-6629999	0.997930434782609	23
2R	6645000	6640000-6649999	1	21
2R	6685000	6680000-6689999	0.951420563829203	36
2R	6695000	6690000-6699999	0.985348674200332	33
2R	6705000	6700000-6709999	1.02311898664083	23
2R	6715000	6710000-6719999	0.999900405350225	28
2R	6725000	6720000-6729999	0.996186785022192	25
2R	6735000	6730000-6739999	0.97299319877622	26
2R	6745000	6740000-6749999	0.984922124488766	43
2R	6755000	6750000-6759999	1.13520084183026	20
2R	6765000	6760000-6769999	0.991925497620631	22
2R	6775000	6770000-6779999	0.985422340021495	52
2R	6785000	6780000-6789999	1.03586518369411	70
2R	6795000	6790000-6799999	0.994681835883882	51
2R	6805000	6800000-6809999	0.952257721451677	49
2R	6815000	6810000-6819999	0.999705224230568	33
2R	6825000	6820000-6829999	0.981555666248062	61
2R	6835000	6830000-6839999	0.986292424099714	55
2R	6845000	6840000-6849999	0.961833665053785	54
2R	6855000	6850000-6859999	1.02342782788853	62
2R	6865000	6860000-6869999	1.03138365506878	35
2R	6875000	6870000-6879999	0.98568943125291	23
2R	6885000	6880000-6889999	0.940815100482549	29
2R	6895000	6890000-6899999	1.09156014169105	26
2R	6905000	6900000-6909999	0.987410797080998	39
2R	6915000	6910000-6919999	0.97899376311124	39
2R	6925000	6920000-6929999	0.908391210755046	44
2R	6935000	6930000-6939999	1.00978805699175	33
2R	6965000	6960000-6969999	0.834486299172175	47
2R	6975000	6970000-6979999	1.00606475594248	27
2R	6985000	6980000-6989999	0.822858747542825	21
2R	6995000	6990000-6999999	1.28115516892575	24
2R	7015000	7010000-7019999	1.10876143318891	37
2R	7025000	7020000-7029999	0.994171377471176	40
2R	7035000	7030000-7039999	0.947557728230197	73
2R	7045000	7040000-7049999	0.994121335632544	71
2R	7055000	7050000-7059999	0.972739862910436	55
2R	7065000	7060000-7069999	1.0206723980397	62
2R	7075000	7070000-7079999	1.02013286093888	54
2R	7085000	7080000-7089999	0.957959719545239	62
2R	7095000	7090000-7099999	0.982330614552209	42
2R	7105000	7100000-7109999	0.929833925415187	63
2R	7115000	7110000-7119999	1.00556130964554	72
2R	7125000	7120000-7129999	0.931742534339694	43
2R	7135000	7130000-7139999	1.10663630287878	65
2R	7145000	7140000-7149999	0.95861271288722	20
2R	7155000	7150000-7159999	0.989739504116269	40
2R	7165000	7160000-7169999	1.02351544987034	28
2R	7175000	7170000-7179999	0.919496221662469	20
2R	7185000	7180000-7189999	0.974171754314971	47
2R	7195000	7190000-7199999	1.04890767101621	34
2R	7205000	7200000-7209999	0.966483551717504	26
2R	7225000	7220000-7229999	0.923720136518771	27
2R	7235000	7230000-7239999	1.01850410005798	24
2R	7255000	7250000-7259999	0.987029947204518	32
2R	7275000	7270000-7279999	1.01009967217458	28
2R	7285000	7280000-7289999	1.00560118648789	35
2R	7295000	7290000-7299999	1.00082722760577	26
2R	7305000	7300000-7309999	0.928625044874514	25
2R	7315000	7310000-7319999	0.783788940067046	40
2R	7325000	7320000-7329999	0.972721926706049	47
2R	7335000	7330000-7339999	1.01013708185485	52
2R	7345000	7340000-7349999	0.913138129966257	27
2R	7355000	7350000-7359999	1.0372031977091	27
2R	7365000	7360000-7369999	0.981155664370271	40
2R	7375000	7370000-7379999	0.98363735417332	87
2R	7385000	7380000-7389999	1.01822951542891	59
2R	7395000	7390000-7399999	0.966840404910618	61
2R	7405000	7400000-7409999	0.837455319324779	44
2R	7415000	7410000-7419999	0.822391175645779	71
2R	7425000	7420000-7429999	0.975826350530442	42
2R	7435000	7430000-7439999	1.0040324739049	24
2R	7445000	7440000-7449999	1.11858166473137	33
2R	7455000	7450000-7459999	0.84898247937865	52
2R	7465000	7460000-7469999	1.0125123283235	25
2R	7475000	7470000-7479999	0.96807136754684	34
2R	7485000	7480000-7489999	0.947720141803513	30
2R	7495000	7490000-7499999	0.965761857964237	41
2R	7505000	7500000-7509999	0.884382702218239	39
2R	7515000	7510000-7519999	0.856996470454286	36
2R	7525000	7520000-7529999	1.01225446319593	42
2R	7535000	7530000-7539999	1	33
2R	7545000	7540000-7549999	0.995872914586828	52
2R	7555000	7550000-7559999	0.848125717107461	59
2R	7565000	7560000-7569999	0.92842542185512	48
2R	7575000	7570000-7579999	1.25387644831719	46
2R	7585000	7580000-7589999	0.887922429773278	55
2R	7595000	7590000-7599999	0.97136338084058	74
2R	7605000	7600000-7609999	1.01674234872817	72
2R	7615000	7610000-7619999	1.03273437177777	36
2R	7625000	7620000-7629999	0.950345184962305	64
2R	7635000	7630000-7639999	0.905745482906538	63
2R	7645000	7640000-7649999	0.753057224154284	76
2R	7655000	7650000-7659999	0.961462144794568	29
2R	7665000	7660000-7669999	0.940086115348227	48
2R	7675000	7670000-7679999	0.821758317894958	57
2R	7685000	7680000-7689999	1.01942824568026	75
2R	7695000	7690000-7699999	0.999776291530706	78
2R	7705000	7700000-7709999	1.0130652842753	69
2R	7715000	7710000-7719999	0.947392494846394	76
2R	7725000	7720000-7729999	0.982638089064835	91
2R	7735000	7730000-7739999	0.953690854938063	58
2R	7745000	7740000-7749999	1.09040315675837	31
2R	7755000	7750000-7759999	0.999370728002604	39
2R	7765000	7760000-7769999	0.834953637259918	49
2R	7775000	7770000-7779999	1.0186039666531	69
2R	7785000	7780000-7789999	0.981989888140833	43
2R	7795000	7790000-7799999	0.935712433020605	73
2R	7805000	7800000-7809999	1.07926379526235	38
2R	7815000	7810000-7819999	0.80481762769321	29
2R	7835000	7830000-7839999	0.89491686634596	33
2R	7845000	7840000-7849999	0.995769685450036	58
2R	7855000	7850000-7859999	0.794527728273404	28
2R	7865000	7860000-7869999	0.942615023257956	28
2R	7875000	7870000-7879999	0.885241301907969	33
2R	7885000	7880000-7889999	0.973140983854359	70
2R	7895000	7890000-7899999	1.00536731037229	55
2R	7905000	7900000-7909999	0.998086900466838	64
2R	7915000	7910000-7919999	0.910770566365335	64
2R	7925000	7920000-7929999	0.908327357549682	56
2R	7935000	7930000-7939999	0.995555029382009	49
2R	7945000	7940000-7949999	0.96058993304939	61
2R	7955000	7950000-7959999	0.992289113516415	51
2R	7965000	7960000-7969999	0.999667402412844	20
2R	7985000	7980000-7989999	1.03023291216319	50
2R	7995000	7990000-7999999	0.950880181714934	52
2R	8005000	8000000-8009999	0.949553161767715	91
2R	8015000	8010000-8019999	0.954290668602307	44
2R	8025000	8020000-8029999	0.976426899168483	63
2R	8035000	8030000-8039999	1.06324278438031	71
2R	8045000	8040000-8049999	0.970051419993343	73
2R	8055000	8050000-8059999	0.884261501210653	21
2R	8065000	8060000-8069999	0.918413740843647	32
2R	8075000	8070000-8079999	0.910387635137912	27
2R	8085000	8080000-8089999	0.993029505244922	51
2R	8095000	8090000-8099999	0.922570860574263	47
2R	8105000	8100000-8109999	0.90866756244363	28
2R	8125000	8120000-8129999	0.957274423826792	37
2R	8135000	8130000-8139999	0.961303541054584	34
2R	8145000	8140000-8149999	0.969152574132196	54
2R	8155000	8150000-8159999	1.01381610775851	74
2R	8165000	8160000-8169999	0.987083247808111	37
2R	8175000	8170000-8179999	1.01408603865505	58
2R	8185000	8180000-8189999	0.994620970004722	63
2R	8195000	8190000-8199999	1.02229842578444	75
2R	8205000	8200000-8209999	0.947451554270251	76
2R	8215000	8210000-8219999	0.969489313101648	33
2R	8225000	8220000-8229999	0.960649322414668	44
2R	8235000	8230000-8239999	1.05900533044721	73
2R	8245000	8240000-8249999	1.06094604070391	55
2R	8255000	8250000-8259999	1.00111730883276	50
2R	8265000	8260000-8269999	1.1047558162856	60
2R	8275000	8270000-8279999	0.98817846144865	53
2R	8285000	8280000-8289999	0.974926899552216	41
2R	8295000	8290000-8299999	0.936489782698906	63
2R	8305000	8300000-8309999	0.94880940618516	43
2R	8315000	8310000-8319999	0.902976404233296	77
2R	8325000	8320000-8329999	0.974701091665223	40
2R	8335000	8330000-8339999	1.01828150326392	66
2R	8345000	8340000-8349999	0.97962167838675	35
2R	8355000	8350000-8359999	1.01799791899062	46
2R	8365000	8360000-8369999	0.994105115105384	21
2R	8375000	8370000-8379999	1.08711537172354	44
2R	8385000	8380000-8389999	0.997662601626016	31
2R	8395000	8390000-8399999	0.972673965163638	30
